Final_text_length,N_keyboard_events,N_keyboard_comb_events,Ratio_combination,N_delete_events,Ratio_delete,N_paste_events,N_copy_events,Ratio_V_over_C,Length_per_event,start_time,segment_duration,text_state_change,error_rate,average_consecutive_backspaces,cps,average_thinking_time,pause_frequency,is_cheat_segment,title,project_id
68.0,184.0,8.0,0.1176470588235294,7.0,0.1029411764705882,0.0,0.0,0.0,0.3541666666666667,2023-11-24T07:16:34.724Z,38.52199999999999,"ul wok, I have spenerally two days workpyton ML code trying out diff",0.0380434782608695,1.75,4.776491355589015,0.4422291666666667,48.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-24T07:17:16.724Z,1.756,",",0.0,0.0,1.1389521640091116,0.0,0.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
0.0,93.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2023-11-24T07:17:21.926Z,24.839999999999986,,0.2043010752688172,4.75,3.743961352657007,0.6670416666666666,24.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
26.0,26.0,2.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,2023-11-24T07:17:49.960Z,7.320000000000001,each segment. Segment is a,0.0,0.0,3.5519125683060104,0.6784285714285715,7.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2023-11-24T07:18:02.582Z,4.131,,0.2857142857142857,3.0,5.083514887436456,0.4394,5.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,2023-11-24T07:18:11.519Z,1.0659999999999998,taking the,0.0,0.0,10.31894934333959,0.156,3.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,2023-11-24T07:18:16.359Z,9.49,outlier from the quartile range,0.0,0.0,3.3719704952581666,0.897125,8.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
0.0,50.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2023-11-24T07:18:31.591Z,10.813000000000004,,0.1,1.6666666666666667,4.624063627115508,0.5131666666666668,12.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,2023-11-24T07:18:47.256Z,0.7399999999999999,newline,0.0,0.0,10.810810810810812,0.1659999999999999,2.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
40.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,2023-11-24T07:18:52.607Z,8.713000000000001," because when the user input newline, it",0.0,0.0,4.705612303454608,0.5448888888888889,9.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
63.0,106.0,10.0,0.1587301587301587,23.0,0.365079365079365,0.0,0.0,0.0,0.5431034482758621,2023-11-24T07:19:04.078Z,26.291999999999987,normally means new paragraph or a new line (I took care of the),0.2169811320754717,4.6,4.03164460672448,0.5370689655172414,29.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
11.0,28.0,0.0,0.0,8.0,0.7272727272727273,0.0,0.0,0.0,0.3928571428571428,2023-11-24T07:19:33.050Z,10.542,consequetiv,0.2857142857142857,4.0,2.6560424966799467,1.0755714285714284,7.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-11-24T07:19:52.613Z,0.0,,1.0,1.0,0.0,0.0,0.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2023-11-24T07:20:04.909Z,2.15,,0.4,1.0,2.3255813953488373,1.213,1.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
0.0,68.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2023-11-24T07:20:09.967Z,14.811000000000002,,0.0588235294117647,1.3333333333333333,4.591182229424076,0.4583333333333333,18.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-24T07:20:28.328Z,0.0,,0.0,0.0,0.0,0.0,0.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-24T07:20:30.149Z,0.133,"
",0.0,0.0,15.037593984962406,0.0,0.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-24T07:20:35.867Z,0.0,,0.0,0.0,0.0,0.0,0.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
7.0,7.0,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,2023-11-24T07:20:39.309Z,3.155,For the,0.0,0.0,2.218700475435816,1.208,2.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,2023-11-24T07:20:48.954Z,1.3390000000000002,actua,0.0,0.0,4.480955937266616,0.772,1.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2023-11-24T07:20:53.081Z,2.428,,1.0,15.0,6.177924217462933,0.377,4.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
45.0,46.0,4.0,0.0888888888888888,1.0,0.0222222222222222,0.0,0.0,0.0,0.9,2023-11-24T07:21:00.332Z,13.684,"
By using segments, I could flag parts of the",0.0217391304347826,1.0,3.361590178310436,0.71875,12.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
101.0,128.0,0.0,0.0,13.0,0.1287128712871287,0.0,0.0,0.0,0.7890625,2023-11-24T07:21:16.701Z,24.31000000000001,text in each project and give a better analysis into what user is actually doing on the texteditor ap,0.1015625,4.333333333333333,5.265322912381734,0.39290625,32.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
0.0,175.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2023-11-24T07:21:46.191Z,42.116999999999976,,0.0342857142857142,2.0,4.155091768169625,0.5817111111111111,45.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2023-11-24T07:22:31.372Z,0.3409999999999999, to,0.0,0.0,11.730205278592376,0.13,1.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
191.0,215.0,2.0,0.0104712041884816,12.0,0.06282722513089,0.0,0.0,0.0,0.880184331797235,2023-11-24T07:22:36.785Z,50.51399999999999,"create a training data. Additionally, there were a lot of work involved in making helper functions and tools needed to make the entire pipeline easy to maintain and look at the processed data",0.055813953488372,2.0,4.256245793245438,0.5662222222222222,54.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,2023-11-24T07:23:30.183Z,3.799,easy to take  ,0.0,0.0,3.948407475651488,0.6545000000000001,4.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
69.0,70.0,4.0,0.0579710144927536,1.0,0.0144927536231884,0.0,0.0,0.0,0.9324324324324323,2023-11-24T07:23:38.369Z,21.126999999999992,"

One of the other problem I countered, was small test sample problem",0.0142857142857142,1.0,3.313295782647798,0.7969444444444445,18.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769232,2023-11-24T07:24:03.660Z,2.123, by creating,0.0,0.0,6.123410268487988,0.3496666666666666,3.0,False,so_actual_work3,6568e0e0074041b41ec4c7d3
50.0,182.0,6.0,0.12,22.0,0.44,0.0,0.0,0.0,0.2659574468085106,2023-11-21T22:59:54.554Z,67.53499999999998,"to siulate thuman input, I thought w might need mo",0.1208791208791208,3.142857142857143,2.6948989412897024,0.8582978723404254,47.0,False,Aj_genuine,6568e0e0074041b41ec4c7ed
96.0,199.0,6.0,0.0625,3.0,0.03125,0.0,0.0,0.0,0.4682926829268293,2023-11-21T23:08:11.171Z,82.83399999999997,e abouto prlesone 2. The current team are mentionification and validation. bluhbluh somthing lik,0.0150753768844221,1.5,2.4023951517492823,1.0655294117647058,51.0,False,Aj_genuine2,6568e0e0074041b41ec4c7fc
0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2023-11-21T23:09:41.699Z,6.39,,0.4285714285714285,1.5,1.0954616588419406,2.219,2.0,False,Aj_genuine2,6568e0e0074041b41ec4c7fc
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-21T22:50:31.309Z,0.393,,0.0,0.0,0.0,0.0,0.0,False,roger_genuine,6568e0e0074041b41ec4c80e
236.0,247.0,29.0,0.1228813559322034,12.0,0.0508474576271186,0.0,0.0,0.0,0.855072463768116,2023-11-21T22:50:49.540Z,50.69299999999999,"GitHub is a platform for version control that allows developers to store and manage their code. Usually, it is used to host open source software development projects. GitHub is founded by Tom Preston-Wener, Chris Wanstrath and P.J.Hyett",0.048582995951417,1.7142857142857142,4.8724675990767965,0.3801884057971015,69.0,False,roger_genuine,6568e0e0074041b41ec4c80e
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-21T22:51:40.840Z,0.152,"
",0.0,0.0,13.157894736842106,0.0,0.0,False,roger_genuine,6568e0e0074041b41ec4c80e
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-21T22:51:41.150Z,0.0,,0.0,0.0,0.0,0.0,0.0,False,roger_genuine,6568e0e0074041b41ec4c80e
199.0,209.0,18.0,0.0904522613065326,9.0,0.0452261306532663,0.0,0.0,0.0,0.8766519823788547,2023-11-21T22:51:48.611Z,37.97399999999999,"Finance-wise, GitHub was a bootstrap start-up business. In July 2023, four years after the company was founded, Andressem Horowits invested $100 million in venture capital with $750 million valuation",0.0430622009569378,1.5,5.503765734449888,0.3473035714285714,56.0,False,roger_genuine,6568e0e0074041b41ec4c80e
77.0,77.0,14.0,0.1818181818181818,3.0,0.0389610389610389,0.0,0.0,0.0,0.8461538461538461,2023-11-21T22:52:27.238Z,15.207999999999998,"

Now as of 2023, GitHub is generating $1 billion in Annual Recurring Revenue",0.0389610389610389,1.5,5.063124671225672,0.3332173913043478,23.0,False,roger_genuine,6568e0e0074041b41ec4c80e
57.0,63.0,6.0,0.1052631578947368,4.0,0.0701754385964912,0.0,0.0,0.0,0.8260869565217391,2023-11-21T22:52:44.327Z,12.345000000000004, The round valued the company at approximately $2 billion,0.0634920634920634,1.3333333333333333,5.103280680437423,0.4078823529411764,17.0,False,roger_genuine,6568e0e0074041b41ec4c80e
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-11-21T22:52:58.801Z,0.0,,1.0,1.0,0.0,0.0,0.0,False,roger_genuine,6568e0e0074041b41ec4c80e
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-21T22:56:28.373Z,0.161,,0.0,0.0,0.0,0.0,0.0,False,roger_genuine2,6568e0e0074041b41ec4c835
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-21T22:56:34.870Z,0.0,,0.0,0.0,0.0,0.0,0.0,False,roger_genuine2,6568e0e0074041b41ec4c835
47.0,55.0,6.0,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.7704918032786885,2023-11-21T22:56:39.563Z,11.139,Apple is an american multinational tech company,0.0,0.0,4.937606607415388,0.389,15.0,False,roger_genuine2,6568e0e0074041b41ec4c835
83.0,91.0,14.0,0.1686746987951807,7.0,0.0843373493975903,0.0,0.0,0.0,0.7904761904761904,2023-11-21T22:56:52.209Z,18.659,"

It was previously founded by Steve Wozniak, Steve Jobs and Ronald Wayne to develo",0.0769230769230769,1.75,4.877003054826089,0.3598461538461537,26.0,False,roger_genuine2,6568e0e0074041b41ec4c835
117.0,126.0,20.0,0.1709401709401709,9.0,0.0769230769230769,0.0,0.0,0.0,0.8013698630136986,2023-11-21T22:57:14.201Z,24.665," and sell Wozniak's Apple 1 personal computer. It was incorporated by Jobs and Wozniak as Apple Computer, Inc in 1977",0.0714285714285714,2.25,5.1084532738698565,0.3513888888888889,36.0,False,roger_genuine2,6568e0e0074041b41ec4c835
174.0,182.0,23.0,0.132183908045977,8.0,0.0459770114942528,0.0,0.0,0.0,0.848780487804878,2023-11-21T22:57:39.449Z,36.705,"

Apple became the first publicly traded U.S. company to be valued at over $1 trilliion in August 2018, then at $2 trillion in August 2020, and at $3 trillion in January 2022",0.0439560439560439,1.6,4.958452526903692,0.3855882352941177,51.0,False,roger_genuine2,6568e0e0074041b41ec4c835
19.0,13.0,2.0,0.1052631578947368,13.0,0.6842105263157895,1.0,0.0,0.0,1.2666666666666666,2023-11-19T19:40:15.716Z,19.066,The Power of Audio ,1.0,13.0,0.6818420224483374,2.84,4.0,True,Aleks_fake_1,6568e0e0074041b41ec4c87e
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2023-11-21T22:53:31.647Z,0.413,,0.0,0.0,0.0,0.292,1.0,True,roger_copypasting,6568e0e0074041b41ec4c88c
0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2023-11-21T22:54:20.362Z,1.102,,1.0,1.0,0.9074410163339384,0.469,1.0,True,roger_copypasting,6568e0e0074041b41ec4c88c
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2023-11-21T22:58:53.184Z,0.5650000000000001,,0.0,0.0,0.0,0.342,1.0,True,roger_copypasting2,6568e0e0074041b41ec4c899
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-11-21T23:02:11.859Z,0.0,,1.0,1.0,0.0,0.0,0.0,True,Aj_fake_1,6568e0e0074041b41ec4c8a5
0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2023-11-21T23:02:12.359Z,0.8900000000000006,,1.0,28.0,31.46067415730335,0.035,1.0,True,Aj_fake_1,6568e0e0074041b41ec4c8a5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-21T23:02:29.096Z,0.0,,0.0,0.0,0.0,0.0,0.0,True,Aj_fake_1,6568e0e0074041b41ec4c8a5
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2023-11-21T23:02:29.264Z,0.0,,0.0,0.0,0.0,0.0,0.0,True,Aj_fake_1,6568e0e0074041b41ec4c8a5
0.0,3.0,8.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2023-11-21T23:04:05.432Z,38.008,,0.3333333333333333,1.0,0.0789307514207535,12.024,3.0,True,Aj_fake_2,6568e0e1074041b41ec4c8b1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-23T16:56:22.772Z,1.004,,0.0,0.0,0.0,0.813,1.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-23T16:56:23.968Z,0.371,,0.0,0.0,0.0,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-23T16:56:24.519Z,0.169,"
",0.0,0.0,0.0,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-23T16:56:24.839Z,0.144,"
",0.0,0.0,0.0,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-23T16:56:25.386Z,0.161,"
",0.0,0.0,12.422360248447204,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-23T16:56:25.723Z,0.159,"
",0.0,0.0,6.289308176100628,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-23T16:56:26.068Z,0.263,"
",0.0,0.0,0.0,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-23T16:56:26.493Z,0.115,"
",0.0,0.0,0.0,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-23T16:56:26.716Z,0.812,"
",0.0,0.0,1.231527093596059,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-23T16:56:27.697Z,0.006,,0.0,0.0,333.3333333333333,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-23T16:56:28.193Z,0.2,"
",0.0,0.0,10.0,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2023-11-23T16:56:28.580Z,0.767,"

",0.0,0.0,3.9113428943937416,0.599,1.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,2023-11-23T16:56:29.471Z,1.156,"
",0.0,0.0,1.7301038062283738,0.3874999999999999,2.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-23T16:56:30.771Z,0.024,"
",0.0,0.0,41.66666666666666,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2023-11-23T16:56:30.967Z,0.271,"
",0.0,0.0,3.690036900369003,0.224,1.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-23T16:56:31.363Z,0.086,"
",0.0,0.0,11.627906976744187,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,2023-11-23T16:56:31.552Z,1.827,"
",0.0,0.0,0.5473453749315819,0.5875,2.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-11-23T16:56:33.514Z,0.175,"
",0.0,0.0,0.0,0.0,0.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-11-23T16:56:33.848Z,6.111000000000001,,0.1666666666666666,1.0,0.981836033382425,2.154,2.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
8.0,9.0,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.8888888888888888,2023-11-23T16:56:40.233Z,2.653,"
fdafdas",0.1111111111111111,1.0,3.392385978137957,1.048,2.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
17.0,17.0,1.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,2023-11-23T16:56:43.850Z,3.204,"
this is new line",0.0,0.0,5.305867665418227,0.45875,4.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
33.0,29.0,12.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.8048780487804879,2023-11-23T16:56:47.255Z,9.06,"
this is newline with Shift+Enter",0.0,0.0,3.200883002207506,0.5734000000000001,10.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
0.0,0.0,23.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,2023-11-23T17:21:45.908Z,32.117999999999995,,0.0,0.0,0.0,3.329166666666666,6.0,True,Shift+Enter test,6568e0e1074041b41ec4c8be
